timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
25028.70032202729,28,1,1.0,0.445937039840053,0.3932697043925373,68.74802810322026,3d c++,285.39970549763393,291.2305418915821,44.42441028514071,68.74802810322026,18.668262283623534,3.5295449392088933,0.9593345613040483,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8274383732612405,2.620888499917939,32.00420870704805,-0.6845618198152066,-0.29521339165707633,-0.6665014390364198,1.7647724696044467,1.2711174699461294,-2.3695612256385856,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.708648816937,28,0,1.0,0.4058258154496358,0.6239887304307683,84.17547849457775,3d c++,259.72852188776693,180.48540939323118,54.390504383361844,84.17547849457775,-18.897017733013584,4.121245078110568,0.9274029196763345,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0320171317202638,-2.9027781798038923,30.615275338438437,-0.6560121790264242,0.3032297481497442,-0.6911582603181746,2.060622539055284,1.8788764876912687,-2.330111591000248,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.71707881502,28,1,1.0,0.4458162763731182,0.3936858989177504,68.72054313264816,3d c++,285.32241687879565,291.0307685194798,44.349443598694755,68.72054313264816,18.73512336936824,3.529180278755486,0.9591784578970919,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8318636395940606,2.6112914640995895,32.01301653178464,-0.6849305920096084,-0.2960131446419388,-0.6657674536417039,1.764590139377743,1.2702803019660656,-2.370381119704658,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.72069755587,28,0,1.0,0.40592954546497584,0.6240822087943763,83.64067623035868,3d c++,259.79490909758454,180.44053977869942,54.09031736999019,83.64067623035868,-18.88650033444752,4.0944186361887045,0.9280591286405127,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0275375489422505,-2.9049571163997174,30.61007071764938,-0.6556388804615897,0.3030481701000921,-0.6915919787172626,2.0472093180943522,1.8786859438611123,-2.329514157973686,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.733226123193,28,0,1.0,0.40586377200423646,0.6233292866886365,83.88284369504119,3d c++,259.7528140827113,180.80194238945447,54.168340627802934,83.88284369504119,-19.013578491573995,4.1078671624014715,0.928551432409519,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.030927186418123,-2.8878453166561924,30.62080762703755,-0.6559213502512458,0.30447415341205253,-0.6906972362682483,2.0539335812007358,1.880182649356639,-2.3303756290373023,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.736321130924,28,1,1.0,0.4457698132307585,0.3939962649382056,68.87401309738244,3d c++,285.29268046768544,290.8817928296613,44.41518105353208,68.87401309738244,18.788450187939148,3.5376989531238032,0.959075415769306,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8338664043716095,2.6039091617961327,32.018364710117595,-0.685097489074404,-0.2966283365005602,-0.6653217721139579,1.7688494765619016,1.2696361816772521,-2.3708375748051274,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.74303780124,29,0,1.0,0.40606934977193127,0.6232404894396908,83.94357043333365,3d c++,259.884383854036,180.84456506894844,54.2621784604095,83.94357043333365,-19.043668708123832,4.110163873570999,0.9290254073105464,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0239866739643464,-2.8851515820079094,30.61540911992836,-0.655342974213431,0.30469863129940944,-0.6911471118606811,2.0550819367854993,1.880418325462341,-2.3296100370552186,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.751241925882,29,0,1.0,0.4061978297255419,0.6232948676605292,84.44691480098696,3d c++,259.96661102434683,180.81846352294596,54.62351232829049,84.44691480098696,-19.044668520122627,4.134247213627231,0.9293408765130962,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0202341465798686,-2.8856467614179087,30.611634406455053,-0.6550302635980579,0.30465736634857615,-0.6914616713167897,2.0671236068136154,1.8803750006513318,-2.329144553440651,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.753478203304,29,1,1.0,0.4455864413221745,0.39398532052396507,68.75345607245204,3d c++,285.1753224461917,290.8870461484968,44.2916058511071,68.75345607245204,18.772756217729963,3.532160996723335,0.9590060125725608,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8401157074680503,2.604769712781325,32.02442088404326,-0.6856182643324409,-0.2965566239184608,-0.6648170909534861,1.7660804983616676,1.2697112730610296,-2.371596581394126,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.767934565432,29,0,1.0,0.40595017402683986,0.6229098017508047,84.45346145799834,3d c++,259.8081113771775,181.00329515961374,54.52378929934585,84.45346145799834,-19.09418019546456,4.136253628071747,0.9295554473117695,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0292047548867593,-2.8776280336384295,30.623682890842943,-0.6557778142902988,0.3053255936635328,-0.6904576309511321,2.0681268140358733,1.8810766584125869,-2.330439598230714,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.768325085875,29,1,1.0,0.44557225800746936,0.39437146568424764,68.99927201895974,3d c++,285.1662451247804,290.70169647156115,44.419114992546284,68.99927201895974,18.84230355607673,3.5454283247122445,0.9590551378702461,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8411560095434565,2.5954246755596753,32.029669567526966,-0.685704956172058,-0.29733537702026497,-0.6643797006631772,1.7727141623561222,1.2688957344704423,-2.371988671788708,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.777470406305,29,0,1.0,0.4061101313252527,0.6226426793582027,84.58497302601046,3d c++,259.9104840481617,181.13151390806266,54.635460031079084,84.58497302601046,-19.152304013665443,4.142519876200483,0.929993121880579,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.02412924240663,-2.8709625203695186,30.62181429447664,-0.6553548549169547,0.30588105310260866,-0.6906133473149909,2.0712599381002414,1.8816600268375208,-2.330004844156886,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.78453190987,30,1,1.0,0.4454507231610763,0.39486174906750227,69.12464661395786,3d c++,285.08846282308883,290.4663604475989,44.43512152224513,69.12464661395786,18.922488788031842,3.5530566801536185,0.958976088074337,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8458600129601175,2.58395982129102,32.039671426711934,-0.6860969564567797,-0.2982907815426529,-0.663546212397763,1.7765283400768093,1.2678949170069287,-2.3729016068294433,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.788651861836,30,0,1.0,0.40643445474651163,0.6220340232039452,84.53062393325256,3d c++,260.11805103776743,181.4236688621063,54.65374092396701,84.53062393325256,-19.281073611002398,4.139588081146838,0.9302466406827192,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0134306243207725,-2.8561509026107488,30.618243039332956,-0.6544633034097999,0.30711535458250616,-0.6909109519102978,2.069794040573419,1.8829567375120626,-2.3291100297573726,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.801496038206,30,0,1.0,0.4066538394081351,0.622148020843614,84.66106752157644,3d c++,260.25845722120647,181.3689499950653,54.811390750685604,84.66106752157644,-19.27730532428457,4.144893481394962,0.9304721703596641,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.00592076493305,-2.857992434080092,30.610318165768895,-0.6538374817941563,0.30696189362672754,-0.6915713580406362,2.072446740697481,1.8827954877159314,-2.3281554391870345,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.80232704282,30,1,1.0,0.44526447893520016,0.39561436209828793,69.32492234948356,3d c++,284.9692665185281,290.1051061928218,44.463680198810664,69.32492234948356,19.045295624842637,3.565184092311241,0.9589113596058074,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8530885928703311,2.5663462394402767,32.055101399072015,-0.6866993381159642,-0.2997585800302149,-0.6622603813677562,1.7825920461556204,1.2663567396055406,-2.374309399868752,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.814105432237,30,0,1.0,0.40711159567485866,0.6217208383174775,83.93544632511954,3d c++,260.55142123190956,181.5739976076108,54.45693948577397,83.93544632511954,-19.38257340399538,4.10817583294021,0.9307443762134104,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.989442509267695,-2.8473989792173384,30.59947124150732,-0.6524642938220434,0.30784468153195704,-0.6924752683957675,2.054087916470105,1.8837231959165865,-2.3264539884874034,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.820329160568,31,1,1.0,0.44520953695577103,0.39596431851004354,69.16444968200081,3d c++,284.9341036516935,289.9371271151791,44.32504330834556,69.16444968200081,19.104129987658382,3.5576429951039383,0.9587991270009089,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8550154071302591,2.5582058140464126,32.06079035291174,-0.6868599059709581,-0.3004369488130369,-0.6617863018811125,1.7788214975519692,1.2656455929529873,-2.374784032534746,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.82219922201,31,0,1.0,0.40730724857111805,0.6214762243876316,84.8229234353545,3d c++,260.67663908551555,181.69141229393682,55.060900118214235,84.8229234353545,-19.44180937087988,4.151348499316373,0.9309790735442247,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.984247301134605,-2.840616386638832,30.597596062863026,-0.6520313598109526,0.3084098975801659,-0.692631533282792,2.0756742496581864,1.8843173189493205,-2.326010090306151,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.835163996962,31,0,1.0,0.40761679484106556,0.6207492207408514,84.4729262708477,3d c++,260.87474869828196,182.04037404439137,54.87652134325177,84.4729262708477,-19.590064667748393,4.134199359357098,0.9313474517628095,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.9737586160311285,-2.8233907450824614,30.595417057068282,-0.6511573027189962,0.30984536770986343,-0.6928131170990205,2.067099679678549,1.8858267188178268,-2.3252098179413685,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.83623961997,31,1,1.0,0.44523263696727045,0.3966023441676615,69.36315252927895,3d c++,284.94888765905307,289.6308747995225,44.414325531046465,69.36315252927895,19.221443790842827,3.5687457489947683,0.9587437287079892,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.854848328892424,2.542727804651307,32.06766169047109,-0.686845982784472,-0.30172678292929567,-0.6612136904178334,1.7843728744973841,1.2642929959008928,-2.3752064111857853,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.845976386627,31,0,1.0,0.4079208431010034,0.6202051183299299,84.86173744189601,3d c++,261.0693395846422,182.30154320163368,55.17359529647948,84.86173744189601,-19.708289722786603,4.152999770444682,0.9317561247967676,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.9643849218098115,-2.8098251666521663,30.59269066628419,-0.6503761615338864,0.3109758325790547,-0.6930403163310284,2.076499885222341,1.887015927625499,-2.3244472093250583,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.852439173843,32,1,1.0,0.44537605535037256,0.3967964073540302,69.3654593273041,3d c++,285.04067542423843,289.5377244700655,44.44089877693919,69.3654593273041,19.267264740588033,3.5686122234357285,0.9587480479180011,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8499435479713844,2.5376636090203055,32.06488129953363,-0.686437251041052,-0.30214879923187915,-0.6614453896626216,1.7843061117178642,1.2638503188046455,-2.3747339366038465,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.855166254976,32,0,1.0,0.40812768037313224,0.6199532416819302,85.00277030634378,3d c++,261.2017154388046,182.4224439926735,55.306235802960124,85.00277030634378,-19.767857501413488,4.1595248674217356,0.9319345970441595,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.957710171477011,-2.803380331210733,30.589324554302877,-0.6498199323394864,0.31151290219917416,-0.6933208256628044,2.0797624337108678,1.8875810678175022,-2.32381836535607,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.86501898786,32,0,1.0,0.40798823828904096,0.619476842119533,85.16247976543829,3d c++,261.1124725049862,182.65111578262415,55.32890174153668,85.16247976543829,-19.840997633000285,4.168772929158536,0.9322645013442821,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.9632336073470693,-2.7928251998482594,30.599258372915905,-0.6502802186619913,0.3123924964793803,-0.6924930074450523,2.084386464579268,1.8885068614314107,-2.324767820299923,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.869364885115,32,1,1.0,0.44540114088910965,0.3962877698155368,69.71616337372903,3d c++,285.0567301690302,289.7818704885423,44.7023787630748,69.71616337372903,19.17799399367118,3.585827883741571,0.9589013785919032,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.849214825044549,2.549586899640001,32.05868987742964,-0.6863765241304823,-0.30115519168023785,-0.6619613415046204,1.7929139418707856,1.2648924718852121,-2.374300126257109,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.878721039233,32,0,1.0,0.4075686792000103,0.6189592642042279,85.03759018620718,3d c++,260.8439546880066,182.89955318197065,55.08229046519351,85.03759018620718,-19.89952351438177,4.165278442783613,0.9325103282604719,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.978054793528301,-2.7823551876383164,30.617940062932746,-0.6515153175104272,0.31326499749687553,-0.6909361999436487,2.0826392213918066,1.8894254677574476,-2.3268380799383177,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.883746051895,32,1,1.0,0.4454819393722243,0.3957760272979043,69.6827707249063,3d c++,285.10844119822355,290.02750689700594,44.73654552840109,69.6827707249063,19.091456592967376,3.583036411849407,0.959058825547654,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8460360399502251,2.561642459710448,32.049923867847674,-0.686111625372622,-0.30015056167436727,-0.662691842303118,1.7915182059247035,1.2659458373413783,-2.37355612253593,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.889261440614,33,0,1.0,0.406232567731568,0.6178335086136939,85.67971699147536,3d c++,259.98884334820355,183.4399158654269,54.98800298159568,85.67971699147536,-19.996852040590994,4.204401740818747,0.9324914536571027,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.0264400289621385,-2.760154659784622,30.67399061596695,-0.6555474204632471,0.3151150414846834,-0.6862653205241317,2.1022008704093733,1.8913741954780472,-2.333305651402159,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.90089407168,33,0,1.0,0.40636598493801024,0.6179496917802064,85.52512170096574,3d c++,260.07423036032657,183.38414794550093,54.94162975676321,85.52512170096574,-19.98629795592126,4.196027570178749,0.9325149659415777,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-3.021457747164514,-2.7625239449306283,30.66814735331159,-0.655132230313445,0.31491760105584954,-0.6867522590787452,2.0980137850893743,1.891166163353994,-2.3326349524324073,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.904729777074,33,1,1.0,0.44586370194373426,0.3950815031224132,69.6463051019067,3d c++,285.35276924398994,290.36087850124164,44.85988158825856,69.6463051019067,18.99400766613411,3.5786856793450914,0.95890168885846,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.8322214709452593,2.5772106072820833,32.02862562227205,-0.6849604112888749,-0.29885321604339765,-0.6644666961010864,1.7893428396725457,1.2673056021434017,-2.371380297345673,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.914124847754,33,0,1.0,0.40695938689947286,0.6187521628066409,85.1658566504634,3d c++,260.45400761566265,182.99896185281236,54.961658459128536,85.1658566504634,-19.890600776613454,4.174452224604613,0.9327846947165375,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.9995307122346597,-2.779335368880064,30.639616548686583,-0.6533049774026238,0.3135166490600632,-0.6891298261308288,2.0872261123023064,1.8896904689592973,-2.3295143506193505,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.921785067672,33,1,1.0,0.44650245682245815,0.39420862398728085,69.44088640580381,3d c++,285.76157236637323,290.7798604861052,44.95321377595677,69.44088640580381,18.882299304709406,3.564443643449354,0.9588842370004236,1,6.387303464521239,6.163449199802855,40.00222597548509,12.0,-1.809136831512144,2.5963960527461722,31.996322009059234,-0.6830366913361152,-0.29725442892139026,-0.6671586638688211,1.782221821724677,1.2689805159020895,-2.367953748234032,418.9976945390511,335.52814651413735,371.9792995799544,371.9792995799544,90.0
25028.928470091552,34,0,1.0,0.40723544962374864,0.6195615459233481,85.14372805119801,3d c++,260.63068775919913,182.61045795679294,55.095297794874334,85.14372805119801,-19.770566007456694,4.170779197316047,0.932813127958243,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.989125411753413,-2.7969850533911083,30.62176717087636,-0.6524378690291867,0.3120458420174762,-0.6906172742816806,2.0853895986580233,1.888141965874614,-2.327774863465641,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
25028.934966591627,34,0,1.0,0.40737087622299695,0.6187551426873146,85.50073852586314,3d c++,260.71736078271806,182.99753151008898,55.29918101938858,85.50073852586314,-19.921544879781734,4.189200871933602,0.9328307276848746,1,4.840129016596826,-6.541535157600823,38.90917446225653,12.0,-2.9857934540631614,-2.7779481439232274,30.627245322635954,-0.6521602058883323,0.3136322511397996,-0.690160761635048,2.094600435966801,1.889812211281417,-2.3278924596697173,397.125254692849,135.76361221318757,382.4290853159632,382.4290853159632,90.0
