timestamp,index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
86771.12730507506,278,0.8968977691662954,0.5337004487208007,0.5290096699158213,86771.1334824559-0 86771.12112769422-1,2.7783391152087695,-4.2180463796618595,99.21441686535627,18.47441614996034,15.307510570175161,-21.571373237518262,-0.12724171907688875,-0.16464386132673625,0.9781114168916449,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33649658845429264,-0.1441045488138293,0.9305933187863461
86771.13321526076,278,0.8968977691662954,0.5340576698967692,0.5288173216722205,86771.1334824559-0 86771.13294806563-1,2.8231486284360665,-4.186109000645897,98.86585940772318,18.47441614996034,15.307510570175161,-21.571373237518262,-0.12724171907688875,-0.16464386132673625,0.9781114168916449,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33767611766350425,-0.14441795589357287,0.9301173547328456
86771.14282401674,278,0.8968977691662954,0.5341719433944935,0.5284331317465871,86771.1334824559-0 86771.15216557757-1,2.837502537910108,-4.1473417443815395,98.75868408231597,18.47441614996034,15.307510570175161,-21.571373237518262,-0.12724171907688875,-0.16464386132673625,0.9781114168916449,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33805497523323474,-0.14406234167632428,0.930034878609825
86771.17473303239,279,0.7158568723317734,0.5309436106995584,0.5278075891360879,86771.19730048718-0 86771.15216557757-1,2.3098748553593644,-4.030342813463252,97.28895065486181,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1330378055624316,-0.1664241214319177,0.9770383585595541,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33805497523323474,-0.14406234167632428,0.930034878609825
86771.18242397156,279,0.7158568723317734,0.531055464529256,0.5287847720289549,86771.19730048718-0 86771.16754745596-1,2.3239092640269643,-4.111128284882088,97.17036117238632,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1330378055624316,-0.1664241214319177,0.9770383585595541,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33841868370101585,-0.145621683177856,0.9296596796196557
86771.19075853085,279,0.7158568723317734,0.5313963631193371,0.5291987117513441,86771.19730048718-0 86771.18421657452-1,2.3670725805580854,-4.133412698491143,96.84117529187034,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1330378055624316,-0.1664241214319177,0.9770383585595541,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3395395666650693,-0.1467614152551332,0.929071563261522
86771.19883756654,279,0.7158568723317734,0.5321734404186642,0.5273499851755947,86771.19730048718-0 86771.2003746459-1,2.465066627710913,-3.9428547593531453,96.13231426868413,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1330378055624316,-0.1664241214319177,0.9770383585595541,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34210070661795383,-0.14543197955695011,0.9283408026439668
86771.2085333502,279,0.9312433817601201,0.5388370813985514,0.5295427039959721,86771.21669205453-0 86771.2003746459-1,3.5634972753149095,-4.263236576572443,99.13770295845254,18.47441614996034,15.307510570175161,-21.571373237518262,-0.12103965790840077,-0.16401363733295948,0.9790040490121736,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34210070661795383,-0.14543197955695011,0.9283408026439668
86771.21733683269,280,0.9312433817601201,0.5388226377791874,0.5290027864881026,86771.21669205453-0 86771.21798161085-1,3.561959075937507,-4.215776539338733,99.15799530822264,18.47441614996034,15.307510570175161,-21.571373237518262,-0.12103965790840077,-0.16401363733295948,0.9790040490121736,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34205822448102424,-0.14464610554284807,0.9284792271322915
86771.22340888563,280,0.9134355856660721,0.5399781086545231,0.5280837586668886,86771.22883616042-0 86771.21798161085-1,3.760240899927404,-4.157127410388637,99.71972636412386,18.47441614996034,15.307510570175161,-21.571373237518262,-0.11893074837035766,-0.16174498039359,0.9796397493004989,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34205822448102424,-0.14464610554284807,0.9284792271322915
86771.22989683262,280,0.9134355856660721,0.5402179798562259,0.5282327997022765,86771.22883616042-0 86771.23095750483-1,3.788223515671479,-4.160669804236837,99.4826396583536,18.47441614996034,15.307510570175161,-21.571373237518262,-0.11893074837035766,-0.16174498039359,0.9796397493004989,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3428355033049303,-0.14524604716428416,0.9280988112570808
86771.23542426752,280,0.9432530046629091,0.5404227768154819,0.5296257272900726,86771.23989103021-0 86771.23095750483-1,3.8227517562804785,-4.289025818071761,99.5573852653669,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1185652702748195,-0.16355046037639004,0.9793842573756895,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3428355033049303,-0.14524604716428416,0.9280988112570808
86771.24561228155,280,0.9432530046629091,0.5406150616912202,0.5290617773132036,86771.23989103021-0 86771.2513335329-1,3.8452717900991322,-4.230636700545857,99.37568806487437,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1185652702748195,-0.16355046037639004,0.9793842573756895,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3434634654664801,-0.14476012129406188,0.9279425387235384
86771.25198198206,281,0.8014487687555052,0.5410754675416312,0.5289960807184926,86771.25263043122-0 86771.2513335329-1,3.9246881858756133,-4.2341597211107205,99.59520633069656,18.47441614996034,15.307510570175161,-21.571373237518262,-0.11772473579917919,-0.16307251856796195,0.9795653323127129,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3434634654664801,-0.14476012129406188,0.9279425387235384
86771.26115153682,281,0.8014487687555052,0.5411240277607623,0.528936832800307,86771.25263043122-0 86771.26967264242-1,3.930312393272632,-4.226851084157416,99.54833050882911,18.47441614996034,15.307510570175161,-21.571373237518262,-0.11772473579917919,-0.16307251856796195,0.9795653323127129,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34362113305929715,-0.1447548937431304,0.9278849808313856
86771.30185911691,282,0.7918820891532606,0.5321731666575102,0.5196003558216526,86771.3340455914-0 86771.26967264242-1,2.4512408718151963,-3.253094444932459,95.61129411917065,18.47441614996034,15.307510570175161,-21.571373237518262,-0.13383848942484228,-0.1573393858131762,0.9784332253252694,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34362113305929715,-0.1447548937431304,0.9278849808313856
86771.30938498146,282,0.7918820891532606,0.5318644478623443,0.5209201360240967,86771.3340455914-0 86771.28472437152-1,2.412517418943308,-3.3764010564586693,95.88204282873816,18.47441614996034,15.307510570175161,-21.571373237518262,-0.13383848942484228,-0.1573393858131762,0.9784332253252694,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3426034580213709,-0.14609710248439753,0.9280509184292978
86771.31784035315,282,0.7918820891532606,0.53161599774811,0.520899108597477,86771.3340455914-0 86771.30163511488-1,2.3814587804898224,-3.3827220363497323,96.11390640137495,18.47441614996034,15.307510570175161,-21.571373237518262,-0.13383848942484228,-0.1573393858131762,0.9784332253252694,-40.23224316295471,15.014500851230222,-19.602363941961045,0.34178966823461066,-0.14565626977312698,0.928420203229041
86771.32560827016,282,0.7918820891532606,0.5312360818962543,0.5215656250077101,86771.3340455914-0 86771.31717094891-1,2.333506925299771,-3.4529358559891135,96.46226102816858,18.47441614996034,15.307510570175161,-21.571373237518262,-0.13383848942484228,-0.1573393858131762,0.9784332253252694,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3405381896057398,-0.14596380456427427,0.9288316904462124
86771.33545138082,283,0.7918820891532606,0.5309596347697643,0.52214208504364,86771.3340455914-0 86771.33685717023-1,2.2983739050628493,-3.512288400863839,96.7162264688767,18.47441614996034,15.307510570175161,-21.571373237518262,-0.13383848942484228,-0.1573393858131762,0.9784332253252694,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3396249370049204,-0.14631653937079603,0.9291105275859053
86771.33899150506,283,0.7160855852042162,0.5341774077118684,0.5302666771927689,86771.34112583991-0 86771.33685717023-1,2.8180717651479776,-4.279796636907903,98.04881818662565,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1281001773765199,-0.16615488973504358,0.9777437788977439,-40.23224316295471,15.014500851230222,-19.602363941961045,0.3396249370049204,-0.14631653937079603,0.9291105275859053
86771.34695550168,283,0.7160855852042162,0.5341464416958218,0.5298297156629601,86771.34112583991-0 86771.35278516346-1,2.81435247519173,-4.242637498873408,98.0839024687919,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1281001773765199,-0.16615488973504358,0.9777437788977439,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33952625901644057,-0.14565019167401394,0.92925127985041
86771.37144898766,283,0.8614453221200542,0.5346075058963734,0.5291844416878013,86771.39011281185-0 86771.35278516346-1,2.8907473682647495,-4.195067810236382,98.30646220005353,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1272665876217769,-0.16486175431099176,0.9780714787992805,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33952625901644057,-0.14565019167401394,0.92925127985041
86771.38188824872,284,0.8614453221200542,0.5345672645940471,0.5296361235992495,86771.39011281185-0 86771.37366368562-1,2.8856529610299004,-4.236588181075548,98.34004988155701,18.47441614996034,15.307510570175161,-21.571373237518262,-0.1272665876217769,-0.16486175431099176,0.9780714787992805,-40.23224316295471,15.014500851230222,-19.602363941961045,0.33939111551805656,-0.14622172040159276,0.9292108905895414
