id,start_timestamp,duration,start_index,end_frame,norm_pos_x,norm_pos_y,dispersion,avg_pupil_size,confidence
29,992.6623103264974,0.1759678044282964,418,424,0.46008033945555704,0.6571771475606757,0.611482133265,87.74711150981244,0.881648989088329
30,992.842243133359,0.17639096895481998,424,429,0.46560221013855774,0.6250067359562366,0.733131001809,87.42731284331751,0.9281980255054427
31,993.0242143573159,0.2365203174567796,429,436,0.4726694877113665,0.587420127159565,0.928860076072,84.63549176948722,0.9101140892355956
32,993.2766175640435,0.21985631650568394,437,443,0.4722912246928621,0.5573874913038496,0.786591224954,81.02696634815037,0.8050785124920711
33,993.7082780967132,0.2519180322401553,450,457,0.4630697063265197,0.5148614366124552,0.969126155295,79.71704434947647,0.786196523891398
34,995.7264940573075,0.2137404237375904,510,516,0.579040750269879,0.5899126256812317,0.899599974082,76.80797238297481,0.7587636456650256
35,995.9481790261785,0.3900454340567876,517,528,0.5891808836926122,0.5613064472512966,0.948036425515,73.24766386874157,0.7599244095109986
36,996.5983928108645,0.30033262998347254,536,545,0.41074894341674073,0.6491119521126972,0.970337397638,71.06042180632234,0.8070373855724813
37,997.0228197746773,0.15439518050027345,549,553,0.4406537865783182,0.6388216299728521,0.979365472619,71.2677526793709,0.7266323393485318
38,997.1851659151345,0.3983577624069312,553,565,0.4546008008095224,0.6153802685136222,0.996764180723,69.36437408093664,0.8423054684522144
39,997.5917250294441,0.23256643405090927,566,572,0.45454662960830167,0.6014534160850298,0.516819741224,70.8372187430837,0.8563337316963336
40,999.0298679551338,0.15933951479996722,609,613,0.45226744822419895,0.6424295275683976,0.728686084234,72.22936976120367,0.8704722032151937
41,999.2865735840132,0.20419473864728843,616,622,0.4708073500246815,0.5900085608705082,0.658087229786,70.14817877591867,0.8274662641234667
42,999.7348292651948,0.34337224707849145,630,640,0.48360483083701733,0.5960011533416568,0.862718494706,79.96527293871318,0.8487590393342088
43,1001.022485348543,0.21834626704310267,668,674,0.45088264048920246,0.5692956035687108,0.898849082129,68.18313113819362,0.7853742836176991
44,1001.3704476156956,0.5414583630908965,678,694,0.48819848191107384,0.5843742942604363,0.824739045249,68.53013449898947,0.8486552893350835
45,1001.9733824402331,0.33516490800718657,696,706,0.5080377663219517,0.5934475652247372,0.985022077848,71.2794092890308,0.748459133677611
46,1002.3426885359405,0.15879917069162275,707,712,0.5079733855158958,0.5965133985553385,0.967697528661,79.1360445626709,0.7517694179837052
47,1002.9365346246516,0.22188062098916816,725,732,0.6602002215058645,0.5740105109490377,0.609533347897,77.78229011661331,0.7811846680990167
48,1003.356359594053,0.23947712345625405,738,745,0.6311120838487471,0.7103293184361603,0.711298778459,77.83539877166979,0.8452662332145565
49,1003.6544778269486,0.30534111038036826,747,756,0.5149279053060893,0.5545908289842427,0.892927161864,74.37363042538456,0.7896060900004633
50,1003.9675419572225,0.15429788900996755,756,760,0.5265093703764349,0.5552455480048901,0.854216509668,78.8051296372757,0.7962131881207721
51,1004.3250349415439,0.15718092453857935,767,771,0.4965466253615702,0.526553439488394,0.20677405041,70.46714961584863,0.7794341701635974
52,1004.8852295095569,0.1849526201132221,783,789,0.4485838974080581,0.5550448984766515,0.568901949102,77.4885082891211,0.7490505152648584
53,1005.5409771465497,0.3393379645507366,803,813,0.6736493317072282,0.6824070253969428,0.703312031117,74.56563080184338,0.7890081541160561
54,1005.8834141102169,0.15089311663780336,813,818,0.679971233012937,0.665223249186856,0.58379297193,72.66789205551474,0.820384094869496
55,1006.6178074860136,0.1703884047359452,835,840,0.7084070109490395,0.5806801081997591,0.440529473276,79.51148401792416,0.9994117647058824
56,1007.3443127692622,0.20722916187344254,857,863,0.5883463521380585,0.6150271237488072,0.769565219129,80.45917976440052,0.9392400929997132
57,1007.6283228807347,0.15036068414519832,865,870,0.6500084646582185,0.5603935946949223,0.33937125376,76.13651637443132,0.7672805742287176
58,1007.842042777037,0.25436721186963496,871,879,0.6847060120905101,0.6942660646973213,0.853120821092,71.02471655301116,0.8320894327573536
59,1008.2265556396135,0.2034142684492508,883,889,0.5172560005197497,0.516129967937961,0.863640820345,80.6990907797765,0.8251875883576433
60,1008.6220354983506,0.4047330278737036,895,907,0.5067033545107824,0.4727387135692438,0.758366143597,79.79250815497075,0.7561263889831495
61,1010.7313323289145,0.17999096792846103,958,963,0.4070822479304343,0.550493075977828,0.963998173447,80.08295584280866,0.7798609893307313
62,1011.0112106525415,0.6437613275091962,966,985,0.3967659002271333,0.5590540678778033,0.752299335104,64.29144961380224,0.7680155333678824
63,1012.4673259893582,0.15589860131194655,1009,1014,0.5143498820394147,0.38257286545669617,0.924550127631,79.33413002470722,0.7796348333526795
64,1012.6700831660489,0.39146460685265083,1016,1027,0.5079894232275449,0.34661410509321855,0.489114121408,80.42942043035808,0.8617414279981075
65,1013.0713346553572,0.15264243688022816,1027,1032,0.5109815595718867,0.36293941523206597,0.371085368918,76.52106688201587,0.7944009025829285
66,1013.6322953671289,0.2679863099112936,1044,1052,-100.0,-100.0,0.0,79.25783028651219,0.9906951255496237
67,1013.9092162454124,1.0403244361156112,1053,1084,100.0,100.0,0.0,77.76666185868793,0.9616030162812665
