timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
992.5643754271204,416,0,0.9755345078348704,0.1970691127998056,0.6004209879203626,82.62145666327451,3d c++,126.12423219187559,191.79792579822595,41.67801276386705,82.62145666327451,23.396961816603252,3.115962140837339,0.7532756074704605,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.359879311739698,-1.8400921287257106,23.435734066204244,-0.6246649657463184,-0.2919917326504576,-0.7242475465149569,1.5579810704186694,1.2744876634994524,-2.282503824804024,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.5735405036236,416,1,0.9365458477158075,0.3895344442542449,0.4186964011181804,83.97262226972113,3d c++,249.3020443227167,279.0257274632734,54.30715340433761,83.97262226972113,-31.012959003492014,3.3572284058235353,0.8251309844584331,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.8719481158637326,1.5879768590346952,24.813968733567428,-0.5791950138739588,0.3513609361017588,-0.735580470434908,1.6786142029117677,1.929820653383688,-2.2378061023248863,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.5755834068187,416,0,0.9520292540892311,0.19727079486165455,0.6012810124710409,82.77694468030252,3d c++,126.25330871145891,191.38511401390036,41.728899214103265,82.77694468030252,23.511551454036308,3.122242136515516,0.7539730275432421,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.356071720126784,-1.8560717946285992,23.43890856751905,-0.6243476664452422,-0.2933233714756983,-0.7239830047387231,1.561121068257758,1.2730950522807567,-2.2824332247187162,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.5872382858907,416,0,0.9661800537873142,0.1976301770764363,0.6024135802467854,82.6220568475925,3d c++,126.48331332891922,190.84148148154304,41.64909157082945,82.6220568475925,23.668546981060558,3.116560459209716,0.7547876459318092,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.347539316023311,-1.8767210363453792,23.439945281223153,-0.6236366327699527,-0.2950441416187633,-0.7238966119300477,1.558280229604858,1.2712946102592761,-2.2819287257021585,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.589404789906,416,1,0.9377245530792262,0.3900211785546236,0.417184674805428,84.54604765487088,3d c++,249.6135542749591,279.7513560933946,54.62498771273889,84.54604765487088,-31.267336343099757,3.3808438133492325,0.8240967738678218,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.860589837193934,1.617851830248303,24.81935497201579,-0.5782484906514755,0.35385051703622605,-0.7351316172308779,1.6904219066746162,1.932481111305409,-2.2373078873962386,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.5992570992852,417,0,0.9670226824660307,0.19778572387638915,0.602957452384902,83.67639768263042,3d c++,126.58286328088906,190.58042285524704,42.15999211509208,83.67639768263042,23.74345087362046,3.1565695066973674,0.7554115038624798,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.345297430420838,-1.887287159094895,23.442327456048737,-0.6234498089697467,-0.29592465184788963,-0.723698097361249,1.5782847533486837,1.2703729454109536,-2.2819161911345125,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6054273085026,417,1,0.9539170900112364,0.3905544863381981,0.41583092249655995,84.07660003831393,3d c++,249.9548712564468,280.40115720165124,54.307027403395296,84.07660003831393,-31.505352142564874,3.3623187633301077,0.823189194196039,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.846542832571723,1.643788823710027,24.82083974436378,-0.577077906932958,0.3560119331580364,-0.7350078862018788,1.6811593816650539,1.9347930530639865,-2.236405180554925,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.6115273737627,417,0,0.9437688797724165,0.19743687788112202,0.6025767932561577,85.07640801382016,3d c++,126.35960184391809,190.76313923704433,42.77167251543457,85.07640801382016,23.675990859840283,3.2103561026134884,0.7558997286380875,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.357330140202456,-1.8816026592122512,23.450382872911533,-0.6244525347848815,-0.295450943524336,-0.7230268126226829,1.6051780513067442,1.270868827281561,-2.2831699964175938,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6192884549428,417,0,0.973871988644008,0.197844528583212,0.6035301301352829,85.54637832818264,3d c++,126.62049829325568,190.3055375350642,43.03402716582545,85.54637832818264,23.81560371430929,3.22786159627136,0.7563340452784728,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.3473435655820385,-1.8990897535727458,23.448927079165067,-0.62362032023318,-0.2969082013877105,-0.7231481287682218,1.61393079813568,1.2693431139482985,-2.2824273824408015,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6212402761967,417,1,0.9418501062357405,0.3901620877438493,0.41576113852951346,85.5441256895027,3d c++,249.70373615606354,280.4346535058335,55.13688560511711,85.5441256895027,-31.472194802025285,3.422461736442473,0.8220810017730784,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.8594040597252226,1.6467912989103555,24.832409269267234,-0.5781496758624163,0.35626213942473045,-0.734043759126591,1.7112308682212365,1.935060815514652,-2.237944561358399,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.6312867409018,418,0,0.9092913154555996,0.1976489901871823,0.6041265691186916,85.95955542263813,3d c++,126.49535371979667,190.01924682302806,43.10125947448163,85.95955542263813,23.872162378247566,3.245165385398689,0.7565068812842912,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.356305571332915,-1.911149098725785,23.4616292293318,-0.624367154045753,-0.2979131468171305,-0.7220896162543272,1.6225826926993445,1.2682905390758121,-2.283744025767209,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6371905211147,418,1,0.9333976569747491,0.39039395215265643,0.41466386563106694,85.33573532920839,3d c++,249.85212937770012,280.96134449708785,54.94005755584707,85.33573532920839,-31.6429679256715,3.4149786414388683,0.820896992713327,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.853875941533614,1.6682437390741027,24.8384969244197,-0.5776889993464489,0.35804984277170937,-0.733536454530552,1.7074893207194342,1.9369747535100537,-2.237893143716451,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.6435035585164,418,0,0.9261487382939853,0.19820180976488425,0.6052684921916197,85.9012948125619,3d c++,126.84915824952591,189.47112374802253,43.13235314187323,85.9012948125619,24.04339470217549,3.2423896128109666,0.7565738975368275,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.341491390471355,-1.93161533124247,23.457301579630148,-0.6231326389739564,-0.2996186661935209,-0.7224502537294649,1.6211948064054833,1.2665033941134116,-2.2825179861043208,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6553756862792,418,0,0.35964887829904396,0.19534121618531683,0.6049823214226155,80.7071047237712,3d c++,125.01837835860277,189.6084857171445,39.6796718723314,80.7071047237712,23.811255993380044,3.0567120125897906,0.7565056901966627,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.430931589767632,-1.9301700358237464,23.534653307272073,-0.6305859889153127,-0.2994982249086272,-0.7160042764259711,1.5283560062948953,1.266629632524851,-2.292846344668903,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
992.6571979280975,418,1,0.9688624786396223,0.3911019705770455,0.41412479323312335,85.68026922108145,3d c++,250.30526116930912,281.2200992481008,55.26697823106139,85.68026922108145,-31.791617735605712,3.427366021959239,0.8199223158049773,1,4.078392050623773,-2.6283543741864097,33.640934378786326,12.0,-2.8349063161654904,1.678247253028598,24.82847228716755,-0.5761081972324386,0.358883468934584,-0.7343718409682314,1.7136830109796195,1.937867724291139,-2.236008843306415,395.1644720362242,191.55961800445198,442.3182731031156,442.3182731031156,90.0
992.6674227248973,419,0,0.7219356766414439,0.20221327147866436,0.6220915781647051,72.31558846159078,3d c++,129.4164937463452,181.39604248094156,35.89760046421667,72.31558846159078,26.264502076184947,2.736960011229626,0.7566771135010475,1,0.1361002772161219,1.6638086630797806,32.12670462438373,12.0,-7.250695935527674,-2.237336997707577,23.511816102486655,-0.615566351061983,-0.3250954717322798,-0.7179073768247559,1.368480005614813,1.2396836449426516,-2.279596958379433,322.6265430227148,272.10915601740624,463.1660848497447,463.1660848497447,90.0
